1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1,2,3,4,5,6,7,8,9,3,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,33,25,39,39,37,35,35,39,33,41,26,21,30,38,39,35,33,38,37,39,26,33,40,35,44,37,40,38,30,36,41,40,43,35,40,42,36,36,27,26,29,39,41,38,34,40,36,35,23,32,35,37,39,40,40,41,42,36,41,40,38,40,34,38,40,24,41,21,29,39,29,35,17,2,16,7,7,12,22,35,36,39,31,34,41,40,34,40,44,40,40,41,38,39,45,40,41,45,39,39,43,39,43,20,7,5,14,15,41,34,38,28,36,37,40,36,37,35,36,37,37,40,40,46,43,39,41,20,43,43,40,43,44,31,13,2,40,19,44,43,31,39,37,1,26,31,36,33,25,38,37,33,38,34,39,42,29,34,43,39,43,42,39,42
