1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1,2,3,4,5,6,7,8,9,10,11,12,13,14,7,4,12,14,13,20,21,22,23,24,25,26,27,28,29,30,21,2,4,33,35,36,37,38,39,40,41,39,37,43,45,43,37,42,48,48,48,43,44,49,42,45,48,43,43,38,56,44,51,61,37,46,39,43,36,39,47,42,51,11,5,16,12,12,14,47,47,37,47,48,42,38,48,47,46,43,21,48,42,46,49,47,41,46,51,39,45,42,47,44,48,37,42,42,45,49,49,45,49,46,48,48,51,41,42,53,41,49,40,28,48,49,39,44,47,49,11,16,12,17,13,8,42,42,48,23,44,43,48,42,42,46,41,42,44,43,41,49,50,45,47,50,49,48,48,51,48,44,46,47,51,43,31,51,44,40,46,41,47,12,46,41,35,39,24,33,38,39,5,48,42,37,31,1,2,4,4,4,34,33,47,51,45,44,40,49
