1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,20,22,27,21,3,24,14,32,18,2,20,21,23,19,27,18,22,23,31,26,33,38,36,40,23,8,35,39,23,33,38,38,41,38,42,37,40,35,9,25,17,1,28,43,17,26,41,1,6,39,37,31,34,41,40,40,37,2,21,39,15,42,38,43,45,40,39,41,37,38,15,39,41,40,42,36,39,41,39,38,44,39,39,42,38,36,40,38,39,37,36,20,42,39,31,39,36,37,35,38,44,42,37,39,39,39,35,35,37,42,36,38,40,31,34,35,38,37,17,8,38,39,36,36,35,34,19,35,17,19,4,18,37,16,36,25,33,36,39,38,37,40,34,27,27,21,33,21,38,34,34,20,23,37,38,2,19,35,41,31,5,34,6,8,5,42,1,37,28,1,9,11,8,11,20,12
