1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1,2,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,41,52,44,39,54,27,56,37,35,25,56,52,60,32,57,57,55,55,58,49,59,60,57,52,49,57,60,58,56,45,56,58,58,41,60,43,60,58,59,59,59,39,56,56,41,42,55,56,39,39,51,39,52,25,60,41,42,54,24,40,57,35,67,47,56,59,55,39,21,42,15,37,64,56,42,56,63,56,55,29,52,54,58,52,42,59,57,58,56,53,58,58,57,58,53,57,56,59,57,59,60,58,59,61,59,56,59,47,58,59,60,41,59,60,57,61,29,59,42,58,58,59,58,60,57,53,60,41,57,23,41,6,30,41,25,59,46,33,40,43,42,42,60,29,42,40,40,41,42
